name,lat,lon,diam
 ,-3.555,-60.227,93.071
 ,6.738,-81.755,93.055
 ,45.005,86.439,92.971
 ,-20.756,104.376,92.868
Gainsborough,-35.708,175.550,92.721
 ,25.422,7.041,92.700
 ,-6.893,138.514,92.687
 ,-34.891,-3.486,92.594
 ,-59.932,-178.379,92.575
 ,-46.740,-134.556,92.520
 ,-28.092,116.914,92.498
Flaubert,-13.923,-72.695,92.458
Mofolo,-37.619,-28.379,92.345
 ,-52.348,169.409,92.293
 ,-40.897,-44.501,92.079
 ,-40.360,-32.481,92.052
 ,-20.592,151.114,91.950
 ,-25.592,19.814,91.917
 ,66.599,-110.078,91.893
 ,27.499,-109.795,91.868
 ,-0.318,123.028,91.816
 ,26.506,-33.586,91.786
 ,5.019,-168.007,91.744
Donelaitis,-52.995,38.496,91.712
 ,-57.313,174.676,91.665
 ,67.788,-115.843,91.612
Savage,-8.619,93.330,91.596
 ,-42.084,41.250,91.538
 ,19.431,-149.270,91.534
 ,-5.442,-20.430,91.502
 ,-19.692,107.514,91.411
 ,-2.668,-24.646,91.297
 ,-55.529,63.927,91.256
 ,-45.890,151.214,91.222
 ,-46.090,-151.986,91.187
 ,42.533,121.561,91.157
 ,20.546,-124.416,91.100
Al-Jahiz,1.386,-21.840,91.095
 ,26.687,42.966,91.005
 ,-24.665,154.181,90.907
 ,11.310,59.724,90.857
Soseki,39.305,-38.886,90.837
 ,57.169,73.842,90.746
 ,-7.185,85.524,90.741
 ,-24.292,166.314,90.729
 ,42.596,-108.656,90.643
 ,38.189,40.226,90.533
 ,-10.892,80.014,90.490
 ,-52.627,28.795,90.452
 ,-28.147,-145.022,90.449
Lessing,-28.592,-90.286,90.360
 ,-18.433,-2.376,90.353
 ,-50.691,155.320,90.319
 ,-7.230,-66.766,90.270
 ,5.092,-37.643,90.232
 ,0.054,120.259,90.178
Sor Juana,50.492,-25.652,90.100
 ,1.569,-48.319,90.081
 ,-32.781,35.644,90.074
 ,-0.006,-20.323,90.026
 ,42.991,87.593,90.012
 ,-19.036,20.538,90.006
Tintoretto,-47.820,-23.301,89.976
 ,5.960,23.415,89.961
 ,3.407,-153.886,89.944
 ,20.662,-113.117,89.906
 ,45.303,102.960,89.884
 ,8.270,-165.282,89.837
 ,-7.793,-53.786,89.707
 ,-9.009,-54.259,89.671
 ,-67.014,-4.010,89.643
 ,-7.393,77.414,89.579
 ,39.935,53.524,89.572
 ,-29.284,170.444,89.491
 ,-51.418,-22.863,89.440
 ,-4.943,-167.586,89.423
 ,35.205,-91.386,89.357
 ,-73.605,40.880,89.232
 ,-7.970,-176.217,89.193
 ,-22.488,27.226,89.191
 ,-26.333,144.038,89.105
 ,-2.284,21.649,89.089
 ,26.369,-53.594,89.037
 ,-33.017,-39.198,88.980
 ,-46.970,108.744,88.972
 ,-19.644,-30.713,88.953
 ,68.886,147.806,88.927
 ,0.207,113.014,88.883
 ,-16.992,104.261,88.862
 ,-21.676,92.665,88.838
 ,54.500,-30.641,88.833
 ,37.639,-39.542,88.827
 ,-0.900,-17.739,88.714
 ,-22.223,25.636,88.690
 ,-69.034,113.866,88.681
 ,-25.792,-43.686,88.645
 ,-10.392,-48.286,88.561
 ,-49.405,-90.914,88.476
Couperin,29.706,-151.986,88.461
 ,13.412,-53.694,88.274
 ,-15.392,-146.186,88.218
 ,-26.892,140.614,88.205
 ,-10.617,129.888,88.170
Jokai,71.790,-138.669,88.159
 ,-25.092,-75.286,88.089
 ,-63.491,60.493,88.073
 ,-3.934,113.738,87.958
 ,61.180,-62.539,87.927
 ,53.876,113.790,87.822
 ,-60.931,37.769,87.799
 ,-56.489,-31.286,87.700
 ,-53.335,-30.023,87.550
 ,-13.792,116.314,87.519
Gogol,-28.247,-147.421,87.470
 ,-54.507,51.607,87.463
Asvaghosa,10.553,-21.494,87.437
 ,61.640,-98.175,87.387
 ,-31.130,-46.395,87.311
 ,-4.552,-106.655,87.302
 ,62.136,-66.990,87.266
 ,23.510,18.159,87.212
 ,-53.169,6.709,87.192
 ,50.704,-107.505,87.186
 ,11.833,-126.223,87.158
 ,3.695,-0.421,87.156
 ,-53.602,-110.543,87.087
 ,-48.590,129.214,87.080
 ,74.186,-24.346,87.079
Glinka,14.807,-112.586,87.066
 ,-9.853,-127.798,87.033
 ,8.376,-113.870,87.020
 ,19.306,102.014,86.865
 ,-26.345,58.215,86.790
 ,-44.291,121.714,86.761
 ,-55.963,17.509,86.758
 ,-48.621,140.469,86.728
 ,32.706,-85.586,86.721
 ,-12.183,-34.910,86.626
 ,35.206,-144.586,86.605
 ,-5.428,-93.664,86.562
 ,-2.132,11.840,86.461
 ,-31.329,-134.511,86.423
 ,-33.391,-58.086,86.348
 ,32.491,134.117,86.314
 ,37.305,82.614,86.261
 ,-28.235,110.243,86.227
 ,70.092,164.030,86.051
 ,60.796,-169.400,85.996
Puccini,-65.346,-45.025,85.986
 ,-6.168,-173.210,85.960
 ,-29.556,156.325,85.905
 ,-7.693,-58.586,85.748
 ,21.106,-24.486,85.664
 ,-38.034,-145.202,85.637
 ,61.610,-67.274,85.622
 ,42.368,-55.215,85.621
 ,-62.489,157.814,85.599
 ,-65.619,64.988,85.585
 ,19.706,113.914,85.548
 ,14.770,-41.241,85.533
 ,-31.020,54.207,85.478
 ,-59.089,-65.486,85.422
 ,45.105,-33.186,85.400
 ,-13.592,-43.886,85.394
 ,-50.491,102.165,85.352
 ,-18.570,-152.823,85.344
 ,-17.192,129.414,85.300
 ,21.456,-149.326,85.270
 ,-2.313,60.867,85.237
 ,5.007,-25.386,85.214
Purcell,80.469,-151.995,85.206
 ,26.149,76.855,85.201
 ,25.228,75.230,85.135
 ,50.781,148.458,85.131
 ,53.405,118.261,85.130
Warhol,-2.593,-6.186,85.052
 ,-36.809,179.614,85.006
 ,-66.145,110.525,84.975
 ,12.107,-130.286,84.934
 ,67.149,-50.490,84.842
 ,-21.991,-50.654,84.820
 ,60.449,83.437,84.710
 ,-44.046,133.006,84.684
 ,-28.490,-161.212,84.671
 ,-37.195,-31.183,84.627
 ,-75.375,26.797,84.527
 ,81.619,-135.274,84.389
 ,-16.659,173.084,84.305
 ,59.296,98.300,84.236
 ,17.285,21.167,84.231
 ,-9.389,-172.514,84.209
 ,22.806,88.614,84.116
 ,-3.100,-132.393,84.065
 ,38.377,-101.643,84.035
 ,2.457,137.514,83.936
Vlaminck,28.479,-13.590,83.923
 ,6.907,-142.186,83.918
 ,-46.555,59.162,83.894
 ,-23.134,78.429,83.892
 ,2.123,-161.492,83.867
Donne,2.980,-13.989,83.807
 ,-57.220,-76.636,83.766
 ,-29.692,-165.186,83.747
 ,-17.551,177.744,83.739
 ,72.021,139.802,83.726
 ,-53.169,63.800,83.714
 ,31.853,-43.739,83.630
 ,-48.416,38.281,83.542
 ,2.315,-18.739,83.527
 ,7.813,139.176,83.516
 ,-27.292,125.514,83.509
 ,-47.807,-40.741,83.495
Poe,43.800,159.000,83.409
 ,-20.081,86.024,83.386
 ,25.003,13.360,83.385
 ,-8.133,14.184,83.336
 ,5.045,-128.371,83.291
 ,28.278,-50.900,83.226
Judah Ha-Levi,10.776,-107.986,83.074
 ,-9.225,60.002,82.975
 ,62.918,118.743,82.958
 ,43.238,102.969,82.950
 ,72.493,-132.500,82.919
 ,64.343,-102.903,82.907
 ,64.586,-22.080,82.904
 ,-24.704,-15.739,82.896
 ,25.167,-7.550,82.886
 ,-48.915,144.216,82.866
 ,-63.963,150.950,82.751
Geddes,27.122,-29.751,82.732
 ,24.106,-84.886,82.607
 ,26.826,-51.592,82.581
 ,-26.919,28.647,82.485
 ,18.254,97.158,82.398
 ,-55.345,132.753,82.394
 ,-14.192,-18.386,82.358
Tsurayuki,-62.974,-20.265,82.319
 ,54.404,122.814,82.305
 ,-62.038,131.844,82.282
 ,-9.990,-50.814,82.244
 ,-63.389,144.714,82.140
 ,-1.411,-21.984,82.132
 ,43.496,-59.245,82.116
 ,-21.470,120.688,82.070
 ,-35.528,168.142,82.054
 ,18.115,-103.886,81.904
 ,-7.993,138.314,81.805
 ,-29.505,-171.018,81.797
 ,63.175,-96.679,81.681
 ,45.856,130.945,81.556
 ,-19.892,179.630,81.528
 ,35.556,68.070,81.404
 ,0.828,27.491,81.401
 ,61.931,-106.232,81.375
 ,4.107,95.614,81.276
 ,-59.949,-46.876,81.250
 ,-67.495,8.600,81.232
 ,-38.829,163.548,81.149
 ,14.298,132.318,81.136
 ,-52.999,-112.222,81.115
 ,-7.793,-139.586,81.054
Takanobu,30.625,-108.619,81.049
 ,69.002,-50.853,81.023
 ,14.887,-171.856,81.006
 ,19.106,-1.236,80.980
 ,-37.227,166.757,80.941
 ,-49.750,23.143,80.861
 ,-80.928,168.220,80.807
Rilke,-44.831,-12.574,80.790
Debussy,-33.947,12.599,80.784
 ,34.606,-34.886,80.776
 ,35.142,89.136,80.760
 ,16.907,-161.086,80.716
 ,35.906,-40.186,80.677
Dvorak,-9.406,-12.104,80.618
 ,43.398,9.436,80.556
 ,-27.968,-16.724,80.542
 ,39.346,31.844,80.504
Saikaku,71.805,-148.864,80.459
 ,-30.776,-21.106,80.332
 ,22.846,12.264,80.312
 ,-66.530,43.404,80.286
 ,-53.043,-121.943,80.254
 ,-54.590,-54.686,80.115
 ,-52.369,-148.448,80.109
 ,-45.074,4.742,80.062
 ,30.112,-92.382,80.049
 ,0.107,-60.386,80.010
 ,-0.493,-129.786,79.994
Hurley,-87.476,-4.980,79.926
 ,-30.238,-34.301,79.924
 ,12.907,135.614,79.908
 ,-52.090,139.414,79.903
 ,-25.975,-113.411,79.889
 ,7.577,-138.344,79.856
 ,35.506,22.714,79.789
 ,4.235,127.055,79.756
 ,16.226,-176.002,79.697
 ,26.376,31.364,79.652
 ,-68.770,-119.082,79.613
 ,-15.305,-77.785,79.583
 ,-20.524,138.844,79.539
 ,-23.142,-1.454,79.535
Ravel,-12.011,-38.189,79.508
 ,16.835,-98.856,79.395
Rimbaud,-63.619,-148.821,79.378
 ,-47.732,-103.686,79.344
 ,1.376,-75.187,79.285
 ,6.847,-9.933,79.257
 ,7.521,-44.460,79.255
 ,-33.103,-20.528,79.249
 ,-49.038,52.111,79.243
 ,6.507,-34.786,79.240
 ,-9.317,154.479,79.232
 ,63.075,156.620,79.167
 ,-31.229,159.449,79.104
 ,-51.901,177.706,79.080
 ,61.089,-31.583,79.015
 ,17.308,59.062,78.982
 ,25.126,-4.536,78.842
Bjornson,73.098,-114.226,78.832
 ,-0.430,14.910,78.799
 ,-27.664,177.921,78.751
 ,-34.999,-10.060,78.730
 ,-63.528,-6.349,78.700
 ,45.148,-90.279,78.659
 ,-56.190,135.714,78.636
Mansart,72.826,-123.451,78.609
 ,-6.393,113.414,78.431
 ,-13.792,-176.786,78.343
 ,-54.827,-168.608,78.324
Liszt,-16.192,-168.286,78.289
Rajnis,4.396,-96.213,78.242
 ,43.185,-25.085,78.239
 ,-20.192,156.314,78.235
 ,-55.590,-175.086,78.191
 ,-7.593,83.214,78.169
 ,-36.294,-46.944,78.132
Dickens,-73.294,-156.000,78.112
 ,3.507,100.814,78.065
 ,25.809,-79.833,78.038
 ,-0.752,-155.375,78.011
 ,-18.942,-109.617,77.992
 ,-2.393,-92.186,77.960
 ,-56.842,112.442,77.892
 ,12.987,-142.207,77.872
 ,-32.452,-122.441,77.820
 ,-58.039,-168.924,77.744
 ,-33.462,138.390,77.727
 ,86.243,2.159,77.708
Capote,-21.136,72.377,77.651
 ,61.297,-153.000,77.568
 ,-50.170,-23.205,77.445
 ,22.930,-105.965,77.424
 ,87.453,-0.504,77.298
 ,-19.338,-144.339,77.268
 ,30.746,-41.956,77.246
Gaudi,76.952,69.150,77.210
 ,53.583,-10.804,77.199
 ,5.870,127.577,77.177
 ,-7.630,-47.540,77.025
 ,-0.121,-105.560,76.992
Camoes,-71.416,-68.192,76.986
 ,-3.662,-117.255,76.986
 ,-49.109,-8.749,76.932
 ,-20.145,109.053,76.919
 ,-18.992,115.114,76.900
 ,17.107,-134.386,76.848
Moody,-13.292,144.814,76.819
 ,20.144,-7.540,76.777
 ,-37.030,-19.784,76.710
 ,43.206,82.528,76.697
 ,2.307,-108.086,76.693
 ,-75.377,37.037,76.657
 ,-34.064,-153.061,76.637
 ,39.624,-147.136,76.627
 ,18.477,107.402,76.561
 ,-50.824,-159.838,76.482
 ,-71.662,68.361,76.437
 ,-53.690,-150.586,76.330
 ,-23.392,112.114,76.308
 ,-66.869,20.707,76.233
 ,41.782,-84.442,76.171
 ,31.034,80.824,76.119
 ,-47.873,150.180,76.105
 ,-37.221,111.123,76.098
 ,-16.307,-95.621,76.097
 ,45.461,-97.935,76.060
 ,50.316,114.019,76.041
 ,-65.306,157.029,76.017
 ,87.414,-65.894,75.950
 ,20.462,-93.282,75.901
 ,-56.636,-125.389,75.866
 ,29.394,104.556,75.747
 ,-19.008,135.945,75.731
 ,-20.892,125.514,75.715
 ,-17.086,107.825,75.712
Rumi,-24.192,-105.186,75.711
 ,-45.889,174.165,75.662
 ,-57.315,-151.461,75.541
 ,36.106,-48.886,75.540
 ,22.283,-31.168,75.528
 ,-14.753,-56.309,75.499
Basho,-32.390,-170.445,75.496
 ,17.405,92.774,75.487
 ,12.729,-160.240,75.480
 ,40.843,126.131,75.407
 ,-41.191,-17.386,75.388
Heine,32.440,-124.901,75.341
 ,25.191,78.330,75.338
 ,13.452,-63.208,75.310
 ,-30.919,165.928,75.304
 ,29.005,28.743,75.301
 ,-64.448,119.931,75.260
 ,-31.492,147.314,75.221
 ,-32.805,44.887,75.214
 ,-25.644,159.657,75.175
 ,5.907,-57.386,75.168
 ,-26.097,51.349,75.052
 ,-56.135,3.121,75.029
 ,-13.492,114.614,74.994
 ,-5.093,143.614,74.990
Bruegel,49.739,-109.433,74.957
Thoreau,5.987,-132.659,74.955
 ,-63.962,112.945,74.920
 ,25.532,-47.268,74.844
 ,60.373,87.646,74.795
 ,-66.946,-157.030,74.779
 ,14.807,-167.186,74.746
 ,9.121,90.613,74.714
 ,21.806,60.414,74.620
 ,50.952,-118.645,74.571
 ,12.885,-109.565,74.542
 ,-35.182,-171.327,74.506
 ,63.490,11.746,74.493
Sher-Gil,-45.294,134.819,74.459
 ,44.406,-103.717,74.440
 ,14.789,-132.904,74.357
 ,32.906,119.414,74.289
 ,-9.383,129.041,74.273
 ,-60.945,66.173,74.245
 ,1.341,3.688,74.242
 ,-32.577,119.969,74.237
 ,26.937,-103.438,74.236
 ,-40.243,59.440,74.218
 ,-49.432,8.951,74.216
 ,-10.093,-178.486,74.205
Giambologna,-42.491,-124.086,74.188
 ,-4.893,-144.586,74.051
 ,0.662,-16.552,74.038
 ,-53.548,95.905,74.016
 ,1.064,-115.474,73.992
 ,-47.591,93.114,73.983
 ,42.939,-62.533,73.972
 ,39.930,-19.562,73.942
 ,-38.503,46.279,73.919
To Ngoc Van,52.481,-111.749,73.847
 ,-34.203,-165.996,73.822
 ,-13.192,-89.786,73.767
 ,29.821,75.509,73.746
 ,-65.498,-178.174,73.735
 ,41.457,-10.850,73.716
 ,-0.523,-162.916,73.698
 ,-28.122,-34.009,73.685
Boznanska,59.630,-40.748,73.683
 ,-7.132,82.039,73.669
 ,-0.912,91.961,73.641
 ,-52.194,157.321,73.583
 ,30.806,-176.286,73.490
 ,62.796,105.434,73.473
 ,-37.034,-141.847,73.445
 ,-20.287,171.589,73.428
 ,11.988,-23.170,73.387
 ,23.689,76.543,73.368
 ,23.466,-129.966,73.295
 ,40.440,-47.994,73.250
 ,-17.892,51.814,73.202
 ,-8.993,-170.886,73.170
 ,-17.838,-17.905,73.170
 ,-8.522,-154.739,73.130
 ,-1.893,-70.886,73.025
Rude,-33.226,-79.277,72.989
 ,-66.226,-57.094,72.985
 ,40.494,-80.117,72.883
 ,-41.391,137.014,72.854
 ,24.734,-114.018,72.785
Castiglione,-40.810,87.874,72.693
 ,8.628,-146.134,72.672
 ,-14.092,-62.786,72.569
March,29.762,-177.415,72.543
 ,-40.791,-25.086,72.542
 ,-76.374,-75.726,72.485
 ,-34.926,109.609,72.454
 ,-61.290,-167.686,72.426
 ,-15.624,95.714,72.404
 ,-10.504,-144.321,72.361
 ,-40.059,26.491,72.333
 ,-33.792,-34.686,72.312
 ,-15.792,-173.086,72.299
 ,-65.389,86.714,72.279
 ,51.211,105.220,72.267
 ,-39.476,151.072,72.259
 ,-0.238,61.680,72.240
 ,9.370,-121.396,72.149
 ,28.488,111.993,72.132
 ,5.428,-36.231,72.019
Whitman,41.364,-111.684,71.957
 ,-23.166,-17.067,71.927
 ,9.322,-138.101,71.919
 ,-61.812,-27.495,71.901
 ,-6.905,23.752,71.876
Zola,49.705,-178.286,71.873
 ,37.136,27.444,71.851
 ,4.905,-114.090,71.763
 ,-66.227,-48.944,71.733
 ,11.027,33.134,71.726
 ,-46.493,-104.899,71.605
 ,-52.779,-68.277,71.603
 ,-40.736,179.570,71.596
Callicrates,-66.550,-30.201,71.542
 ,-36.904,-4.948,71.542
 ,39.213,-22.891,71.517
 ,-8.673,8.764,71.516
 ,23.472,-76.605,71.478
 ,45.656,128.634,71.441
 ,-8.097,61.905,71.359
 ,-45.791,-98.686,71.326
 ,-27.609,-141.280,71.276
 ,-43.023,-25.548,71.274
 ,-16.712,-41.270,71.240
 ,-41.585,168.289,71.205
 ,-39.536,85.852,71.203
 ,-52.072,-75.133,71.159
 ,-51.227,83.369,71.135
 ,-51.691,108.914,71.120
 ,-22.792,-40.386,71.065
 ,49.733,-105.297,71.046
 ,-16.565,38.128,71.029
 ,-61.196,130.567,71.026
 ,39.006,-107.986,71.023
 ,56.198,98.900,71.008
 ,2.707,-131.412,70.978
 ,42.606,124.814,70.972
 ,-3.693,70.814,70.966
 ,-53.280,-167.995,70.908
 ,-62.555,95.773,70.873
 ,-30.440,-107.316,70.847
 ,-28.872,35.904,70.826
 ,-19.492,-101.686,70.787
 ,50.668,-50.166,70.694
 ,22.765,107.703,70.671
 ,34.678,-25.519,70.659
 ,2.604,55.866,70.649
 ,-60.987,-9.502,70.600
 ,-22.592,-90.786,70.595
 ,38.606,-44.686,70.592
 ,24.306,-27.286,70.540
 ,20.575,-23.648,70.533
 ,30.930,-49.965,70.505
 ,-34.940,16.820,70.480
 ,15.888,-26.703,70.475
 ,-10.293,143.714,70.465
 ,-32.139,-146.102,70.426
 ,13.654,-30.445,70.415
 ,-39.280,-149.812,70.408
 ,-45.034,-36.372,70.272
 ,-20.788,-147.054,70.245
 ,8.819,-62.765,70.192
 ,60.457,48.530,70.181
 ,-0.193,13.014,70.176
 ,52.290,101.465,70.159
 ,-6.893,-166.986,70.118
Po Chu-I,-6.970,-165.396,70.111
 ,10.510,-76.011,70.088
 ,-59.826,74.240,70.087
 ,56.598,-79.700,70.078
 ,1.476,-137.973,70.075
 ,34.906,104.914,70.054
Cezanne,-8.493,-123.686,70.006
 ,-0.693,-108.386,69.991
 ,-2.293,-113.486,69.990
 ,64.489,121.816,69.978
 ,31.878,-80.771,69.958
 ,72.188,-163.993,69.905
 ,58.019,-121.352,69.887
 ,49.869,60.881,69.886
Gauguin,66.321,-99.977,69.808
 ,-37.592,68.014,69.797
 ,74.797,-175.389,69.795
 ,3.907,93.714,69.746
 ,-67.749,-125.313,69.721
 ,15.864,-3.985,69.655
 ,-34.992,178.814,69.631
 ,10.495,-164.750,69.618
 ,-60.515,-75.717,69.604
 ,63.797,128.200,69.591
 ,6.102,45.833,69.559
 ,15.657,-0.346,69.540
 ,42.752,-132.592,69.465
 ,71.252,-135.577,69.436
 ,-14.985,-27.840,69.403
 ,43.349,131.029,69.400
 ,-0.793,81.214,69.372
 ,-68.167,153.276,69.351
 ,-13.478,149.724,69.343
 ,71.706,50.840,69.343
 ,-43.191,174.714,69.263
 ,20.528,-60.016,69.183
 ,55.388,7.567,69.154
 ,20.807,61.214,69.022
 ,-26.051,163.604,69.015
 ,-2.793,-114.986,68.986
 ,39.048,-154.474,68.965
Balzac,10.593,-144.713,68.951
 ,-23.635,115.200,68.946
Calvino,-3.993,-56.086,68.897
 ,-19.630,80.149,68.886
 ,-31.273,-34.086,68.880
 ,44.156,-134.827,68.850
 ,-24.869,141.602,68.844
 ,-3.792,1.977,68.819
 ,-65.463,131.917,68.777
 ,70.296,-146.000,68.771
 ,-20.292,82.914,68.763
 ,-27.634,-19.159,68.754
 ,-31.839,103.839,68.738
 ,35.906,101.114,68.701
 ,-14.415,32.787,68.633
 ,-58.191,61.414,68.592
 ,-38.292,-66.986,68.568
 ,-45.125,-159.326,68.558
 ,-3.252,-168.973,68.557
 ,53.728,157.221,68.548
 ,-21.339,-31.745,68.475
 ,-51.391,143.514,68.444
 ,16.710,-172.802,68.440
 ,21.119,-95.668,68.377
de Graft,22.081,1.920,68.371
 ,-6.911,-35.673,68.371
 ,-45.370,131.927,68.318
 ,12.223,-0.585,68.304
 ,8.572,-23.068,68.266
L'Engle,-86.643,68.715,68.257
 ,-40.492,-59.386,68.243
 ,51.969,115.281,68.230
 ,-60.442,-65.981,68.229
 ,6.169,-23.732,68.204
 ,6.611,40.213,68.182
 ,-47.288,154.983,68.178
 ,-83.039,68.310,68.131
 ,-27.092,122.914,68.099
 ,-23.608,83.040,68.088
 ,3.692,121.637,68.074
 ,79.090,-155.432,68.043
 ,-33.514,-177.726,68.036
 ,-12.435,137.130,67.993
 ,5.007,-139.586,67.954
 ,-39.112,-131.906,67.947
 ,-45.541,148.085,67.921
 ,-27.277,132.943,67.911
 ,-4.629,125.470,67.891
 ,-34.692,74.714,67.847
 ,-18.202,-32.476,67.840
Bronte,38.386,-127.026,67.824
 ,11.707,-160.686,67.817
 ,-21.592,71.314,67.767
 ,-24.244,155.247,67.745
 ,25.706,-88.886,67.727
 ,3.999,61.372,67.720
 ,-68.917,-35.305,67.705
 ,-14.892,140.014,67.705
 ,-11.193,-55.986,67.684
 ,-17.186,58.517,67.659
 ,52.675,51.424,67.639
 ,-41.077,165.570,67.552
Echegaray,43.465,-20.191,67.549
 ,40.005,-116.192,67.537
 ,54.005,-72.586,67.468
 ,35.961,13.603,67.465
 ,-2.136,141.060,67.447
 ,19.986,55.906,67.440
 ,37.366,17.861,67.421
 ,-7.850,88.182,67.415
 ,27.006,-88.686,67.407
 ,-25.892,126.814,67.354
Villa-Lobos,5.209,6.831,67.314
 ,-10.993,134.314,67.283
 ,-18.192,69.214,67.255
 ,-20.916,5.180,67.252
 ,-19.792,-32.686,67.173
 ,-66.909,-88.493,67.170
 ,35.386,-98.457,67.084
Belinskij,-77.098,-104.134,67.059
 ,-37.460,172.888,67.016
 ,17.407,-120.086,66.965
 ,-33.376,135.498,66.960
 ,16.507,100.014,66.956
 ,-36.582,30.104,66.927
 ,-45.249,83.766,66.847
 ,-42.080,148.659,66.802
 ,-32.295,-131.613,66.776
Marti,-75.933,-168.194,66.735
 ,-69.483,168.956,66.729
Navoi,58.860,160.391,66.720
 ,-60.499,-98.380,66.714
 ,-52.887,-132.817,66.652
 ,39.606,109.814,66.629
 ,-19.797,132.938,66.626
 ,-8.918,78.272,66.624
 ,2.834,57.308,66.606
 ,6.296,-91.640,66.557
 ,34.764,-72.503,66.544
 ,-36.680,-173.339,66.516
 ,-37.292,92.414,66.492
 ,-43.932,20.613,66.487
 ,69.533,-130.234,66.420
 ,-19.692,-58.086,66.386
 ,3.307,98.814,66.352
 ,-65.997,105.800,66.345
Kosho,59.911,-139.716,66.316
 ,-43.351,-133.919,66.261
 ,70.696,38.680,66.191
 ,55.445,-160.366,66.177
 ,-27.063,137.562,66.062
 ,39.656,19.014,66.062
 ,47.639,74.293,66.060
 ,-40.065,-46.153,66.057
Nizami,70.489,-166.893,66.054
Eastman,9.527,125.756,66.049
 ,1.607,-97.286,66.016
 ,12.407,-170.286,66.000
 ,-33.412,108.864,65.997
 ,31.106,52.414,65.935
 ,-37.771,-170.937,65.935
 ,54.757,103.880,65.925
 ,72.896,-82.800,65.907
 ,65.065,-123.448,65.875
 ,-62.800,-48.396,65.842
 ,38.406,-96.386,65.777
 ,82.456,-146.641,65.761
 ,-41.100,-152.802,65.730
 ,-4.537,-4.098,65.663
 ,66.455,122.893,65.662
 ,-38.192,-102.186,65.627
 ,-15.392,7.514,65.627
Seuss,7.671,33.184,65.612
 ,-39.392,-147.186,65.578
 ,44.206,-153.986,65.402
 ,-54.065,131.898,65.399
 ,44.241,-124.590,65.373
 ,22.108,83.980,65.359
 ,5.878,-74.921,65.295
 ,-65.490,-11.886,65.294
 ,11.855,-53.216,65.286
 ,19.507,-69.186,65.272
 ,3.566,141.132,65.237
 ,9.688,0.164,65.212
 ,0.850,48.455,65.211
 ,6.123,-14.508,65.204
 ,30.227,108.238,65.197
 ,-8.793,-146.786,65.090
 ,4.646,-51.847,65.063
 ,-7.974,-142.066,65.058
Nervo,42.706,-179.770,65.025
 ,49.676,-94.479,64.989
 ,-61.991,-31.075,64.969
 ,-64.530,24.614,64.946
 ,66.364,-115.476,64.927
 ,-15.977,-106.414,64.920
Tung Yuan,75.029,-62.830,64.907
 ,-13.265,-173.904,64.894
 ,-5.939,-16.830,64.818
 ,71.596,-117.300,64.812
 ,-17.352,-65.432,64.754
 ,-52.791,-164.586,64.701
 ,67.682,-128.844,64.675
 ,32.622,-21.679,64.652
 ,-9.653,50.882,64.636
 ,-70.844,5.658,64.493
 ,-46.784,117.191,64.441
 ,5.538,66.481,64.424
 ,-37.082,33.814,64.385
 ,53.471,-42.991,64.310
 ,-10.270,132.883,64.255
 ,-46.691,100.714,64.245
 ,-45.356,46.679,64.154
 ,-36.492,153.592,64.120
 ,-23.292,138.314,64.115
 ,-6.922,-113.894,64.102
 ,-24.292,-120.186,64.100
 ,-27.511,114.621,64.096
 ,39.723,83.872,64.077
 ,-32.729,3.336,64.026
 ,34.866,26.434,64.015
 ,-26.189,-47.285,64.013
 ,0.543,-162.024,63.994
 ,-1.893,-111.186,63.986
 ,-1.545,-26.115,63.963
Ruysch,-10.793,94.114,63.959
 ,-57.612,-101.909,63.950
 ,5.696,37.622,63.935
 ,-25.692,156.914,63.895
 ,52.976,-121.299,63.885
 ,-31.485,110.258,63.851
 ,0.307,129.914,63.843
 ,-39.079,-5.655,63.798
 ,-9.333,-61.814,63.794
 ,-33.392,-175.886,63.791
 ,-42.269,173.825,63.777
 ,-41.473,-92.532,63.747
 ,-10.993,91.714,63.732
 ,-3.449,-70.076,63.726
 ,39.519,-122.933,63.719
 ,40.413,-25.320,63.697
 ,-10.593,-103.786,63.690
Li Ch'ing-Chao,-77.906,-71.021,63.675
 ,-26.607,150.855,63.667
 ,-35.992,130.014,63.665
 ,-72.406,-129.294,63.655
 ,7.337,22.304,63.646
 ,-41.841,143.226,63.624
 ,-12.834,-13.203,63.527
 ,-22.292,-81.586,63.525
 ,-34.835,-45.489,63.504
 ,40.725,129.539,63.491
Petofi,-83.529,118.988,63.464
 ,41.075,-151.019,63.429
 ,-53.883,79.479,63.425
 ,36.890,-74.937,63.402
 ,61.418,-122.869,63.392
 ,42.427,-103.791,63.391
 ,-34.777,-138.271,63.373
 ,-55.471,-131.256,63.352
 ,35.507,35.270,63.297
 ,10.104,-79.593,63.291
 ,-11.098,140.494,63.238
 ,-38.991,-106.519,63.227
 ,-60.020,35.295,63.213
 ,-57.882,21.606,63.201
 ,-22.328,-33.874,63.171
 ,3.961,55.007,63.156
 ,7.097,-87.591,63.154
 ,45.273,-50.639,63.149
 ,-5.993,-167.486,63.092
 ,-9.733,111.341,63.033
 ,-40.792,-112.186,63.021
 ,-22.155,111.937,63.006
 ,-1.568,-117.732,62.993
 ,21.507,-98.352,62.977
 ,40.301,56.758,62.956
 ,58.456,-105.329,62.945
 ,5.907,-146.299,62.944
 ,5.307,-160.686,62.931
 ,-40.277,-166.336,62.921
